anchor_p,actual_offset,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected,candidate_bound_miss
1000000001197,4,273,271,2,1,1,False,False,False,False
1000000001201,12,273,272,1,1,0,True,True,False,False
1000000001213,30,272,238,34,1,33,False,False,False,False
1000000001243,18,272,239,33,1,32,False,False,False,False
1000000001261,2,273,272,1,1,0,True,True,False,False
1000000001263,30,273,241,32,1,31,False,False,False,False
1000000001293,10,273,242,31,1,30,False,False,False,False
1000000001303,36,272,242,30,1,29,False,False,False,False
1000000001339,50,273,243,30,1,29,False,False,False,False
1000000001389,30,273,242,31,1,30,False,False,False,False
1000000001419,24,273,242,31,1,30,False,False,False,False
1000000001443,48,273,243,30,1,29,False,False,False,False
1000000001491,18,272,241,31,1,30,False,False,False,False
1000000001509,78,273,243,30,1,29,False,False,False,False
1000000001587,4,273,272,1,1,0,True,True,False,False
1000000001591,30,273,243,30,1,29,False,False,False,False
1000000001621,20,273,242,31,1,30,False,False,False,False
1000000001641,76,272,242,30,1,29,False,False,False,False
1000000001717,54,273,239,34,1,33,False,False,False,False
1000000001771,2,273,272,1,1,0,True,True,False,False
1000000001773,64,273,240,33,1,32,False,False,False,False
1000000001837,44,273,238,35,1,34,False,False,False,False
1000000001881,30,272,235,37,1,36,False,False,False,False
1000000001911,28,272,236,36,1,35,False,False,False,False
1000000001939,8,273,238,35,1,34,False,False,False,False
1000000001947,6,273,239,34,1,33,False,False,False,False
1000000001953,10,273,239,34,1,33,False,False,False,False
1000000001963,36,272,239,33,1,32,False,False,False,False
1000000001999,60,273,240,33,1,32,False,False,False,False
1000000002059,60,273,237,36,1,35,False,False,False,False
1000000002119,20,273,235,38,1,37,False,False,False,False
1000000002139,4,273,272,1,1,0,True,True,False,False
1000000002143,24,272,235,37,1,36,False,False,False,False
1000000002167,6,273,272,1,1,0,True,True,False,False
1000000002173,44,272,236,36,1,35,False,False,False,False
1000000002217,10,273,272,1,1,0,True,True,False,False
1000000002227,50,273,238,35,1,34,False,False,False,False
1000000002277,64,273,235,38,1,37,False,False,False,False
1000000002341,32,273,236,37,1,36,False,False,False,False
1000000002373,30,273,235,38,1,37,False,False,False,False
1000000002403,28,273,235,38,1,37,False,False,False,False
1000000002431,62,273,236,37,1,36,False,False,False,False
1000000002493,18,273,236,37,1,36,False,False,False,False
1000000002511,76,272,236,36,1,35,False,False,False,False
1000000002587,26,273,233,40,1,39,False,False,False,False
1000000002613,10,273,233,40,1,39,False,False,False,False
1000000002623,14,272,233,39,1,38,False,False,False,False
1000000002637,30,273,235,38,1,37,False,False,False,False
1000000002667,12,273,235,38,1,37,False,False,False,False
1000000002679,34,273,236,37,1,36,False,False,False,False
1000000002713,8,272,236,36,1,35,False,False,False,False
1000000002721,18,272,237,35,1,34,False,False,False,False
1000000002739,22,273,272,1,1,0,True,True,False,False
1000000002761,42,273,239,34,1,33,False,False,False,False
1000000002803,18,272,271,1,1,0,True,True,False,False
1000000002821,36,273,236,37,1,36,False,False,False,False
1000000002857,14,273,236,37,1,36,False,False,False,False
1000000002871,18,272,234,38,1,37,False,False,False,False
1000000002889,12,273,236,37,1,36,False,False,False,False
1000000002901,72,272,236,36,1,35,False,False,False,False
1000000002973,24,273,237,36,1,35,False,False,False,False
1000000002997,30,273,238,35,1,34,False,False,False,False
1000000003027,4,273,272,1,1,0,True,True,False,False
1000000003031,12,273,238,35,1,34,False,False,False,False
1000000003043,18,272,238,34,1,33,False,False,False,False
1000000003061,26,273,240,33,1,32,False,False,False,False
1000000003087,4,273,240,33,1,32,False,False,False,False
1000000003091,38,273,241,32,1,31,False,False,False,False
1000000003129,30,273,241,32,1,31,False,False,False,False
1000000003159,28,273,240,33,1,32,False,False,False,False
1000000003187,50,273,239,34,1,33,False,False,False,False
1000000003237,22,273,237,36,1,35,False,False,False,False
1000000003259,14,273,238,35,1,34,False,False,False,False
1000000003273,6,273,239,34,1,33,False,False,False,False
1000000003279,4,273,272,1,1,0,True,True,False,False
1000000003283,84,272,240,32,1,31,False,False,False,False
1000000003367,14,273,238,35,1,34,False,False,False,False
1000000003381,46,272,238,34,1,33,False,False,False,False
1000000003427,36,273,239,34,1,33,False,False,False,False
1000000003463,80,272,239,33,1,32,False,False,False,False
1000000003543,10,273,270,3,1,2,False,False,False,False
1000000003553,14,272,270,2,1,1,False,False,False,False
1000000003567,4,273,272,1,1,0,True,True,False,False
1000000003571,8,273,242,31,1,30,False,False,False,False
1000000003579,40,273,242,31,1,30,False,False,False,False
1000000003619,50,273,242,31,1,30,False,False,False,False
1000000003669,88,273,239,34,1,33,False,False,False,False
1000000003757,32,273,235,38,1,37,False,False,False,False
1000000003789,10,273,271,2,1,1,False,False,False,False
1000000003799,2,273,272,1,1,0,True,True,False,False
1000000003801,40,272,236,36,1,35,False,False,False,False
1000000003841,2,273,272,1,1,0,True,True,False,False
1000000003843,16,273,236,37,1,36,False,False,False,False
1000000003859,24,273,236,37,1,36,False,False,False,False
1000000003883,6,272,271,1,1,0,True,True,False,False
1000000003889,104,273,236,37,1,36,False,False,False,False
1000000003993,30,273,233,40,1,39,False,False,False,False
1000000004023,30,273,233,40,1,39,False,False,False,False
1000000004053,46,273,232,41,1,40,False,False,False,False
1000000004099,54,273,232,41,1,40,False,False,False,False
1000000004153,8,272,271,1,1,0,True,True,False,False
1000000004161,22,272,231,41,1,40,False,False,False,False
1000000004183,8,272,232,40,1,39,False,False,False,False
1000000004191,16,272,233,39,1,38,False,False,False,False
1000000004207,32,273,235,38,1,37,False,False,False,False
1000000004239,18,273,236,37,1,36,False,False,False,False
1000000004257,4,273,236,37,1,36,False,False,False,False
1000000004261,56,273,237,36,1,35,False,False,False,False
1000000004317,12,273,237,36,1,35,False,False,False,False
1000000004329,22,273,238,35,1,34,False,False,False,False
1000000004351,36,273,239,34,1,33,False,False,False,False
1000000004387,24,273,238,35,1,34,False,False,False,False
1000000004411,90,273,239,34,1,33,False,False,False,False
1000000004501,80,273,238,35,1,34,False,False,False,False
1000000004581,22,272,237,35,1,34,False,False,False,False
1000000004603,6,272,271,1,1,0,True,True,False,False
1000000004609,48,273,239,34,1,33,False,False,False,False
1000000004657,12,273,272,1,1,0,True,True,False,False
1000000004669,12,273,237,36,1,35,False,False,False,False
1000000004681,2,273,272,1,1,0,True,True,False,False
1000000004683,28,273,238,35,1,34,False,False,False,False
1000000004711,8,273,235,38,1,37,False,False,False,False
1000000004719,18,273,236,37,1,36,False,False,False,False
1000000004737,12,273,236,37,1,36,False,False,False,False
1000000004749,28,273,236,37,1,36,False,False,False,False
1000000004777,26,273,237,36,1,35,False,False,False,False
1000000004803,28,273,236,37,1,36,False,False,False,False
1000000004831,6,273,236,37,1,36,False,False,False,False
1000000004837,30,273,237,36,1,35,False,False,False,False
1000000004867,6,273,237,36,1,35,False,False,False,False
1000000004873,18,272,237,35,1,34,False,False,False,False
1000000004891,2,273,272,1,1,0,True,True,False,False
1000000004893,60,273,238,35,1,34,False,False,False,False
1000000004953,6,273,239,34,1,33,False,False,False,False
1000000004959,4,273,240,33,1,32,False,False,False,False
1000000004963,26,272,240,32,1,31,False,False,False,False
1000000004989,52,273,240,33,1,32,False,False,False,False
1000000005041,32,273,238,35,1,34,False,False,False,False
1000000005073,4,273,272,1,1,0,True,True,False,False
1000000005077,2,273,272,1,1,0,True,True,False,False
1000000005079,52,273,240,33,1,32,False,False,False,False
1000000005131,32,273,241,32,1,31,False,False,False,False
1000000005163,106,273,241,32,1,31,False,False,False,False
1000000005269,48,273,237,36,1,35,False,False,False,False
1000000005317,62,273,237,36,1,35,False,False,False,False
1000000005379,4,273,272,1,1,0,True,True,False,False
1000000005383,56,272,235,37,1,36,False,False,False,False
1000000005439,52,273,234,39,1,38,False,False,False,False
1000000005491,42,273,235,38,1,37,False,False,False,False
1000000005533,86,272,233,39,1,38,False,False,False,False
1000000005619,28,273,231,42,1,41,False,False,False,False
1000000005647,2,273,272,1,1,0,True,True,False,False
1000000005649,22,273,233,40,1,39,False,False,False,False
1000000005671,6,273,272,1,1,0,True,True,False,False
1000000005677,30,273,234,39,1,38,False,False,False,False
1000000005707,2,273,272,1,1,0,True,True,False,False
1000000005709,4,273,272,1,1,0,True,True,False,False
1000000005713,8,272,271,1,1,0,True,True,False,False
1000000005721,6,272,271,1,1,0,True,True,False,False
1000000005727,30,273,238,35,1,34,False,False,False,False
1000000005757,16,273,237,36,1,35,False,False,False,False
1000000005773,38,272,236,36,1,35,False,False,False,False
1000000005811,6,272,271,1,1,0,True,True,False,False
1000000005817,30,273,239,34,1,33,False,False,False,False
1000000005847,42,273,239,34,1,33,False,False,False,False
1000000005889,10,273,272,1,1,0,True,True,False,False
1000000005899,12,273,237,36,1,35,False,False,False,False
1000000005911,78,273,238,35,1,34,False,False,False,False
1000000005989,14,273,272,1,1,0,True,True,False,False
1000000006003,18,273,237,36,1,35,False,False,False,False
1000000006021,16,272,237,35,1,34,False,False,False,False
1000000006037,14,273,239,34,1,33,False,False,False,False
1000000006051,30,272,239,33,1,32,False,False,False,False
1000000006081,102,272,238,34,1,33,False,False,False,False
1000000006183,6,273,272,1,1,0,True,True,False,False
1000000006189,4,273,272,1,1,0,True,True,False,False
1000000006193,38,272,240,32,1,31,False,False,False,False
1000000006231,6,272,241,31,1,30,False,False,False,False
1000000006237,4,273,272,1,1,0,True,True,False,False
1000000006241,80,273,244,29,1,28,False,False,False,False
1000000006321,66,272,241,31,1,30,False,False,False,False
1000000006387,12,273,242,31,1,30,False,False,False,False
1000000006399,4,273,272,1,1,0,True,True,False,False
1000000006403,48,272,242,30,1,29,False,False,False,False
1000000006451,6,273,271,2,1,1,False,False,False,False
1000000006457,2,273,272,1,1,0,True,True,False,False
1000000006459,58,273,244,29,1,28,False,False,False,False
1000000006517,24,273,241,32,1,31,False,False,False,False
1000000006541,20,273,242,31,1,30,False,False,False,False
1000000006561,52,272,242,30,1,29,False,False,False,False
1000000006613,14,272,240,32,1,31,False,False,False,False
1000000006627,10,273,241,32,1,31,False,False,False,False
1000000006637,62,273,242,31,1,30,False,False,False,False
1000000006699,12,273,272,1,1,0,True,True,False,False
1000000006711,58,272,242,30,1,29,False,False,False,False
1000000006769,2,273,272,1,1,0,True,True,False,False
1000000006771,22,272,242,30,1,29,False,False,False,False
1000000006793,56,272,242,30,1,29,False,False,False,False
1000000006849,34,273,240,33,1,32,False,False,False,False
1000000006883,8,272,271,1,1,0,True,True,False,False
1000000006891,6,272,270,2,1,1,False,False,False,False
1000000006897,6,273,272,1,1,0,True,True,False,False
1000000006903,36,273,242,31,1,30,False,False,False,False
1000000006939,10,273,272,1,1,0,True,True,False,False
1000000006949,48,273,244,29,1,28,False,False,False,False
1000000006997,84,273,244,29,1,28,False,False,False,False
1000000007081,20,273,241,32,1,31,False,False,False,False
1000000007101,40,272,241,31,1,30,False,False,False,False
1000000007141,126,273,243,30,1,29,False,False,False,False
1000000007267,6,273,272,1,1,0,True,True,False,False
1000000007273,60,272,239,33,1,32,False,False,False,False
1000000007333,56,272,239,33,1,32,False,False,False,False
1000000007389,34,273,238,35,1,34,False,False,False,False
1000000007423,8,272,237,35,1,34,False,False,False,False
1000000007431,28,272,238,34,1,33,False,False,False,False
